DEPARTAMENTO;PROVINCIA;DISTRITO;CENTRO POBLADO;CATEGORIA;CODIGO DE UBIGEO Y CENTRO POBLADO;LONGITUD;LATITUD;ALTITUD;POBLACION;VIVIENDA;AGUA POR RED PUBLICA;ENERGIA ELECTRICA EN LA VIVIENDA;DESAGUE POR RED PUBLICA;VIA DE MAYOR USO;TRANSPORTE DE MAYOR USO;FRECUENCIA;TIEMPO EN MINUTOS HACIA LA CAPITAL DEL DISTRITO;DISTANCIA DEL CENTRO POBLADO HACIA LA CAPITAL DEL DISTRITO(KM);DISTANCIA DEL CENTRO POBLADO HACIA EL CENTRO POBLADO EDUCATIVO;DISTANCIA DEL CENTRO POBLADO HACIA EL CENTRO DE SALUD MAS CERCA;ALUMBRADO PUBLICO;TELEFONO PUBLICO;LOCAL COMUNAL;HOSTAL / ALBERGUE;ESTACION DE RADIO;INSTITUCION EDUCATIVA PRIMARIA;INSTITUCION EDUCATIVA SECUNDARIA;ESTABLECIMIENTO/ PUESTO DE SALUD;PUESTO POLICIAL;OFICINA DE CORREO;CABINA DE INTERNET;HELADAS /NEVADAS;GRANIZADAS;LLUVIAS;SEQUIAS;VENDAVALES (VIENTOS FUERTES);INUNDACIONES;DERRUMBES/DESLIZAMIENTOS;HUAYCOS / ALUDES/ALUVIONES;DESERTIFICACIONES;SALINIZACION DE LOS SUELOS;ACTIVIDAD VOLCANICA;SISMOS;TSUNAMI U OLEADAS ANOMALOS;OTROS FENOMENOS NAT.;DERRAME DE SUSTANCIAS O DESECHOS TOXICOS;FUGAS DE GASES TOXICOS;EXPLOSIONES;INCENDIOS Y QUEMAS;CRIANZA DE ANIMALES EN ZONAS URBANAS;INCREMENTO DE ZONAS INDUS. NO AUTORIZADAS;ZONAS AEREOPORTUARIAS;RELLENOS SANITARIOS;SUBVERSIONES Y/O CONFLICTOS SOCIALES;OTROS PELIGROS;UN LECHO DE RIO O QUEBRADA;UN CUARTEL MILITAR O POLICIAL;UNA VIA FERREA;LA EROSION DE RIOS EN LADERAS DE CERROS;BARRANCOS O PRECIPICIOS;OTROS;PISTAS Y VEREDAS EN LA MAYORI DE SUS CALLES Y/O MANZANAS;CANALES DE DRENAJE EN LAS CALLES PARA LA EVACUACION DE LAS AGUA;IDIOMA O LENGUA QUE SE HABLA CON MAYOR FRECUENCIA;UBIGEO;Departamento_1;Provincia_1;Distrito_1;Total_M;Total_F;Total_eess_n;Total_eess_c;Total_eess_r;ambito_descripcion;UBIGEO_1;DOMINIO;ESTRATO;MIEPERHO;INGHOG1D;GASHOG2D;NIVELSOCIAL;POBREZA;Departamento_2;Provincia_2;Distrito_2;anio;etapa;Enf_infecc;Obesidad_Hiperalim;Inf_resperatorias;Enf_Bucales;Enf_Esofago_Estomago;Dorsopatias;Enf_Urinarias;Transtornos_maternos;Enf_digestivas;Sintoma_gen;TOTAL_SINIESTROS
AMAZONAS;BONGARA;JUMBILLA;JUMBILLA;;103010001;-77.79766303;-5.904543419;2081;1500;600;si;si;si;;;;0;;0.27;0.39;si;si;si;si;si;si;si;si;si;no;si;no;no;si;si;no;;no;no;no;no;no;no;no;no;no;no;no;no;si;no;no;no;no;no;no;si;no;no;no;no;no;no;castellano;10301;AMAZONAS;BONGARA;JUMBILLA;94;91;265;11233;698;Minsa;10301;7;6;2;16714.89328;12726.17397;C;3;AMAZONAS;BONGARA;JUMBILLA;2023;2;3;0;5;8;2;2;2;0;4;4;0
AMAZONAS;BONGARA;JAZAN;PEDRO RUIZ GALLO;;103070001;-77.9770982;-5.941387418;1341.7;4500;1000;no;si;si;;;;0;;;0.34;si;no;si;no;no;si;si;si;no;no;;no;si;si;si;no;no;si;no;no;no;no;no;no;no;no;no;no;no;si;no;no;no;no;no;si;no;no;no;no;si;no;no;castellano;10307;AMAZONAS;BONGARA;JAZAN;174;175;2203;39342;3284;EsSalud;10307;7;5;3;31761.76212;23038.61094;C;2;AMAZONAS;BONGARA;JAZAN;2023;4;12;2;10;12;6;9;3;5;12;11;0
AMAZONAS;BONGARA;YAMBRASBAMBA;YAMBRASBAMBA;;103120001;-77.92510243;-5.735335181;1886.6;500;200;no;si;si;;;;0;;0.09;0.05;si;no;no;si;no;;no;si;si;no;no;si;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;castellano;10312;AMAZONAS;BONGARA;YAMBRASBAMBA;96;96;1181;29193;2531;Minsa;10312;7;5;4;38035.4161;24317.56038;C;3;AMAZONAS;BONGARA;YAMBRASBAMBA;2023;5;5;2;8;2;6;6;3;0;7;6;0
AMAZONAS;RODRIGUEZ DE MENDOZA;TOTORA;TOTORA;;106110001;-77.471715;-6.492950191;1673.7;128;42;si;si;si;;;;0;;0.29;1.35;si;no;no;no;no;si;no;no;no;no;no;no;no;si;no;no;no;no;no;no;no;no;si;no;no;no;no;no;no;no;no;no;;no;no;si;no;no;no;no;no;no;no;castellano;10611;AMAZONAS;RODRIGUEZ DE MENDOZA;TOTORA;83;87;429;5983;454;Minsa;10611;7;6;2;39248.07935;24674.43522;C;3;AMAZONAS;RODRIGUEZ DE MENDOZA;TOTORA;2023;5;6;2;5;6;5;2;2;0;4;5;0
AMAZONAS;UTCUBAMBA;BAGUA GRANDE;BAGUA GRANDE;;107010001;-78.44265129;-5.754664458;444.09;43928;9860;si;si;si;;;;0;;0.01;0.69;no;no;no;no;no;si;si;si;no;no;no;no;no;no;si;no;no;no;no;no;no;no;si;no;no;no;no;no;no;no;;no;si;no;no;si;no;no;si;no;no;no;no;castellano;10701;AMAZONAS;UTCUBAMBA;BAGUA GRANDE;190;192;13216;197456;22094;EsSalud;10701;7;4;3;37672.5085;27604.33919;C;3;AMAZONAS;UTCUBAMBA;BAGUA GRANDE;2023;1;15;2;14;19;6;8;3;0;8;17;0
ANCASH;BOLOGNESI;HUALLANCA;HUALLANCA;;205080001;-76.94180528;-9.899459545;3563.1;1500;1450;no;;si;;;;0;;0.09;0.12;si;si;si;si;si;si;si;si;si;si;si;no;no;no;si;si;no;si;no;no;no;no;no;no;no;si;no;no;no;no;no;no;no;no;no;si;no;no;si;no;no;si;si;castellano;20508;ANCASH;BOLOGNESI;HUALLANCA;96;96;598;33697;2231;Minsa;20508;5;5;4;39525.81576;32908.96517;C;2;ANCASH;BOLOGNESI;HUALLANCA;2023;3;5;2;9;11;4;2;3;5;4;8;0
ANCASH;MARISCAL LUZURIAGA;LUCMA;LUCMA;pueblo;213070001;;-8.960842057;2899.8;750;125;si;si;si;;;;0;;0.06;0.14;si;si;no;si;no;no;no;no;no;no;no;si;si;si;si;si;no;si;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;si;no;no;no;si;no;si;si;castellano;21307;ANCASH;MARISCAL LUZURIAGA;LUCMA;94;95;82;14358;1522;Minsa;21307;5;7;3;14425.05688;16042.10156;C;3;ANCASH;MARISCAL LUZURIAGA;LUCMA;2023;1;5;2;8;6;5;1;2;0;6;8;0
ANCASH;RECUAY;TAPACOCHA;TAPACOCHA;;217090001;-77.56952333;-10.01011333;3596.3;580;200;no;si;si;;;;0;;0.12;0.11;si;no;si;no;no;si;si;si;no;no;no;si;no;si;;si;no;si;si;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;si;no;no;si;si;no;no;no;quechua;21709;ANCASH;RECUAY;TAPACOCHA;80;82;29;2177;152;Minsa;21709;5;6;2;15506.20966;13117.45984;C;3;ANCASH;RECUAY;TAPACOCHA;2023;4;2;0;6;1;2;2;3;0;3;2;0
ANCASH;SANTA;COISHCO;COISHCO;;218030001;-78.61614789;-9.023162603;31.4;1700;3800;si;si;si;;;;0;;0.2;0.31;si;si;si;si;si;si;si;si;si;no;;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;si;no;no;no;si;no;si;no;castellano;21803;ANCASH;SANTA;COISHCO;172;180;2075;54481;4620;EsSalud;21803;2;2;4;41270.552;37946.53548;C;3;ANCASH;SANTA;COISHCO;2023;2;2;2;6;10;4;3;2;1;5;5;0
ANCASH;SANTA;MACATE;MACATE;;218040001;-78.06142414;-8.760263875;2731.2;;;;;;;;;0;;0.32;0.3;;;;;;;;;;;si;no;no;no;no;no;si;no;no;si;no;no;si;no;no;si;si;no;si;si;no;no;no;no;no;si;si;no;no;si;no;si;no;castellano;21804;ANCASH;SANTA;MACATE;94;95;428;19122;1141;Minsa;21804;5;7;2;9010.081348;10296.73184;C;3;ANCASH;SANTA;MACATE;2023;5;5;2;8;5;4;2;2;0;6;8;0
ANCASH;SANTA;NUEVO CHIMBOTE;BUENOS AIRES;;218090001;-78.53072431;-9.128510963;39.904;135000;75000;si;si;si;;;;0;;;1.51;si;si;si;si;;si;no;no;no;no;si;no;no;si;no;no;no;no;no;no;no;no;si;no;no;no;no;no;no;si;no;no;si;si;no;si;no;no;no;no;no;si;no;castellano;21809;ANCASH;SANTA;NUEVO CHIMBOTE;187;190;68501;674943;75671;EsSalud;21809;2;2;3;47330.25477;38628.81942;C;3;ANCASH;SANTA;NUEVO CHIMBOTE;2023;4;14;5;13;29;16;24;14;7;18;24;0
ANCASH;SIHUAS;SIHUAS;SIHUAS;;219010001;-77.63091877;-8.554398398;2766.8;1000;3500;si;si;si;;;;0;;0.09;0.39;si;si;no;;si;si;si;si;si;si;si;no;no;no;no;no;no;no;no;no;no;no;si;no;no;no;no;no;no;no;no;no;no;no;no;si;si;no;no;no;no;si;no;castellano;21901;ANCASH;SIHUAS;SIHUAS;166;165;2255;46394;4098;EsSalud;21901;5;5;3;41313.02816;23712.17973;C;3;ANCASH;SIHUAS;SIHUAS;2023;4;12;2;11;21;9;8;6;3;8;11;0
ANCASH;YUNGAY;QUILLO;QUILLO;pueblo;220050001;-78.04180333;-9.328641667;1267.3;1800;;si;si;si;;;;0;;0.02;0.31;si;no;no;si;no;si;si;si;no;si;si;no;no;si;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;si;no;no;no sabe;no;no;si;no;no;no;no;no;no;no;quechua;22005;ANCASH;YUNGAY;QUILLO;96;96;813;54401;6746;Minsa;22005;2;8;3;17312.75952;12044.34293;C;3;ANCASH;YUNGAY;QUILLO;2023;1;11;2;12;21;4;2;3;0;8;12;0
ANCASH;YUNGAY;YANAMA;YANAMA;pueblo;220080001;-77.47086205;;2516.5;150;70;no;si;si;;;;0;;1.45;0.02;si;si;si;no;si;si;no;si;si;no;no;no;si;si;si;no sabe;si;si;si;no sabe;si;no;si;no;no sabe;si;no;si;no sabe;si;no sabe;no;no sabe;no sabe;no sabe;si;si;no;si;no;no sabe;no;no sabe;quechua;22008;ANCASH;YUNGAY;YANAMA;96;96;661;52827;4592;Minsa;22008;5;7;4;19579.01413;16342.24676;C;3;ANCASH;YUNGAY;YANAMA;2023;2;6;2;9;10;5;3;2;2;4;6;0
APURIMAC;ANDAHUAYLAS;PACUCHA;PACUCHA;pueblo;302090001;-73.34409099;-13.60951779;3162.3;1200;350;si;si;si;;;;0;;0.86;;si;si;no;si;si;si;si;si;si;no;no;si;si;si;si;si;si;si;no;si;si;no;no;no;no;no;no;no;si;si;no;no;;no;no;si;no;no;no;si;no;no;no;quechua;30209;APURIMAC;ANDAHUAYLAS;PACUCHA;96;96;1231;57714;4627;Minsa;30209;6;7;3;20661.87453;17533.12498;C;2;APURIMAC;ANDAHUAYLAS;PACUCHA;2023;5;4;2;10;12;6;6;4;0;7;9;0
APURIMAC;CHINCHEROS;OCOBAMBA;OCOBAMBA;;306050001;-73.5601979;;3092.9;1000;400;si;si;si;;;;0;;;5.31;si;no;no;no;no;si;si;si;no;no;no;si;si;si;si;si;no;no;no;no;no;no;no;no;no;no;no;no;no;si;no;no;si;no;no;si;no;no;si;si;no;si;si;castellano;30605;APURIMAC;CHINCHEROS;OCOBAMBA;96;96;1866;92773;6525;Minsa;30605;6;7;3;31615.7474;19975.91774;C;3;APURIMAC;CHINCHEROS;OCOBAMBA;2023;5;11;2;11;17;8;7;5;0;10;9;0
APURIMAC;GRAU;TURPAY;TURPAY;;307110001;-72.62260022;-14.22783863;3447.9;700;250;si;si;si;;;;0;;;;si;si;si;si;si;si;si;si;no;no;no;si;si;si;no;si;si;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;;no;si;no;no;no;si;no;no;no;quechua;30711;APURIMAC;GRAU;TURPAY;82;84;31;3467;446;Minsa;30711;6;6;3;17635.33285;11305.85352;C;2;APURIMAC;GRAU;TURPAY;2023;5;4;2;4;1;2;2;1;0;0;1;0
AREQUIPA;AREQUIPA;LA JOYA;LA JOYA;;401080001;-71.81820471;-16.42304162;1640.3;1800;1700;si;si;si;;;;0;;0.11;8.35;no;no;no;no;no;no;no;no;no;no;no;no;no;no;si;no;no;no;no;no;no;no;;no;no;no;no;no;no;si;no;no;no;no;no;no;si;no;no;no;no;si;no;castellano;40108;AREQUIPA;AREQUIPA;LA JOYA;207;204;11369;118685;15863;EsSalud;40108;3;8;3;34867.87212;25987.10969;C;2;AREQUIPA;AREQUIPA;LA JOYA;2023;2;11;2;11;17;7;2;3;4;5;10;0
AREQUIPA;AREQUIPA;YANAHUARA;YANAHUARA;;401260001;-71.53625055;-16.38188048;2401.8;22890;9875;si;si;si;;;;0;;0.76;3.29;si;si;si;si;;si;si;si;si;no;si;no;no;si;si;si;si;si;no;si;si;no;si;no;no;no;no;no;no;si;no;no;si;no;no;si;no;no;si;si;no;no;no;castellano;40126;AREQUIPA;AREQUIPA;YANAHUARA;192;192;18502;77439;15485;EsSalud;40126;6;1;3;91261.3387;62633.23986;A;3;AREQUIPA;AREQUIPA;YANAHUARA;2023;4;10;3;12;17;10;7;5;4;3;7;0
AYACUCHO;HUAMANGA;PACAYCASA;PACAYCASA;;501070001;-74.21591178;-13.05759599;2570.6;220;151;si;si;si;;;;0;;0.06;2.61;si;si;no;no;no;si;no;si;no;no;no;no;no;si;si;si;no;si;si;si;no;no;si;no;no;no;no;no;si;si;no;no;no;no;no;no;no;no;no;no;no;si;;quechua;50107;AYACUCHO;HUAMANGA;PACAYCASA;96;96;251;18115;1833;Minsa;50107;5;8;2;13742.88269;6598.537201;C;2;AYACUCHO;HUAMANGA;PACAYCASA;2023;5;7;2;9;9;5;3;2;0;6;7;0
AYACUCHO;HUAMANGA;SANTIAGO DE PISCHA;SAN PEDRO DE CACHI;pueblo;501110001;-74.39320981;-13.085482;3210.3;85;76;si;si;si;;;;0;;0.02;0.08;si;no;no;no;no;si;si;si;no;no;no;no;si;si;si;si;no;no;no;no;no;si;no;no;no;si;no;no;no;si;no;no;no;no;no;si;no;no;;si;no;si;no;castellano;50111;AYACUCHO;HUAMANGA;SANTIAGO DE PISCHA;91;90;251;12581;1011;Minsa;50111;5;7;2;13261.64478;10848.40719;C;3;AYACUCHO;HUAMANGA;SANTIAGO DE PISCHA;2023;3;5;3;8;7;3;2;2;2;2;5;0
AYACUCHO;HUANCA SANCOS;SACSAMARCA;SACSAMARCA;;503030001;-74.31285455;-13.9426844;3463.2;1400;405;si;si;si;;;;0;;0.13;0.81;si;si;si;si;no;si;si;si;no;no;si;si;si;si;si;si;no;si;si;no;no;no;no;no;;no;no;no;no;si;no;no;si;no;no;si;no;no;si;si;no;no;no;quechua;50303;AYACUCHO;HUANCA SANCOS;SACSAMARCA;89;90;190;8003;996;Minsa;50303;5;6;2;18642.71161;15516.32483;C;3;AYACUCHO;HUANCA SANCOS;SACSAMARCA;2023;4;7;2;8;5;3;3;2;3;2;4;0
AYACUCHO;HUANTA;SANTILLANA;SAN JOSE DE SECCE;;504060001;-74.2530918;-12.76639648;3265;600;250;si;si;si;;;;0;;0.07;0.06;si;no;no;no;no;si;si;si;no;no;no;si;si;si;si;si;no;;si;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;si;no;no;no;no;no;si;no;castellano;50406;AYACUCHO;HUANTA;SANTILLANA;96;96;1199;42517;1860;Minsa;50406;5;7;4;10966.7092;10919.09198;C;1;AYACUCHO;HUANTA;SANTILLANA;2023;2;7;2;9;10;7;2;4;4;4;8;0
AYACUCHO;HUANTA;CANAYRE;CANAYRE;;504090001;-74.02311043;-12.28214422;527.9;1000;334;si;si;no;;;;0;;0.78;0.1;si;no;si;no;no;si;si;si;no;no;no;no;no;si;;si;si;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;si;si;no;no;no;no;no;no;quechua;50409;AYACUCHO;HUANTA;CANAYRE;96;96;1051;31850;2034;Minsa;50409;7;7;3;23239.31676;24912.10184;C;3;AYACUCHO;HUANTA;CANAYRE;2023;4;8;2;11;7;3;2;5;4;7;7;0
AYACUCHO;VICTOR FAJARDO;HUANCAPI;HUANCAPI;;510010001;-74.06658674;-13.75224338;3105.4;2031;976;si;si;si;;;;0;;;0.4;si;si;si;si;si;si;si;si;si;no;si;si;si;;si;si;si;si;si;no;no;no;no;no;no;no;no;no;no;si;no;no;si;no;no;si;no;no;no;no;no;si;no;castellano;51001;AYACUCHO;VICTOR FAJARDO;HUANCAPI;130;136;600;22187;1071;EsSalud;51001;5;5;2;18508.08348;13580.0809;C;3;AYACUCHO;VICTOR FAJARDO;HUANCAPI;2023;4;8;3;8;11;6;6;4;4;4;5;0
CAJAMARCA;CAJAMARCA;MAGDALENA;MAGDALENA;;601090001;;-7.163618081;2685;14000;4000;si;si;si;;;;0;;0.23;0.38;si;no;no;no;no;no;no;no;no;no;si;no;si;si;si;no;no;no;no;no;no;no;no;no;no;no;no;no;no;si;no;no;no;no;no;si;si;no;no;no;no;si;si;castellano;60109;CAJAMARCA;CAJAMARCA;MAGDALENA;96;96;987;27332;3900;Minsa;60109;1;8;4;13093.61694;12684.74951;C;2;CAJAMARCA;CAJAMARCA;MAGDALENA;2023;2;4;2;8;11;4;3;2;4;6;9;0
CAJAMARCA;CHOTA;ANGUIA;ANGUIA;pueblo;604020001;-78.60537067;-6.341856226;2619.9;600;150;si;si;si;;;;0;;0.12;0.15;si;no;si;no;no;si;si;si;si;no;no;no;si;si;no;no;no;no;no;no;no;no;no;no;no;no;no;no;;si;no;no;si;no;no;si;si;no;si;si;no;si;si;castellano;60402;CAJAMARCA;CHOTA;ANGUIA;96;96;363;22191;1658;Minsa;60402;4;7;3;9385.241908;9801.755232;C;1;CAJAMARCA;CHOTA;ANGUIA;2023;5;7;2;9;7;7;3;2;0;6;6;0
CAJAMARCA;CHOTA;TACABAMBA;TACABAMBA;;604170001;-78.61130121;-6.392781146;2076.8;5000;1500;si;si;si;;;;0;;0.05;0.19;si;si;no;si;si;si;si;si;si;si;si;no;no;;no;si;no;si;no;no;no;no;no;no;no;no;no;no;no;si;no;no;no;no;no;no;no;no;no;no;no;si;no;castellano;60417;CAJAMARCA;CHOTA;TACABAMBA;96;96;1745;81499;14199;Minsa;60417;4;8;3;12718.72333;9788.253601;C;2;CAJAMARCA;CHOTA;TACABAMBA;2023;2;12;2;9;16;7;3;3;4;8;10;0
CAJAMARCA;CHOTA;CHALAMARCA;CHALAMARCA;pueblo;604190001;-78.4796664;-6.502958508;2666.9;900;300;si;si;si;;;;0;;0.13;0.33;si;si;si;si;no;si;si;si;si;no;si;;no;no;si;no;no;si;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;si;no;no;no;castellano;60419;CAJAMARCA;CHOTA;CHALAMARCA;96;96;903;44952;8556;Minsa;60419;4;6;2;15302.24103;13072.15576;C;3;CAJAMARCA;CHOTA;CHALAMARCA;2023;4;6;2;8;14;5;2;3;4;7;8;0
CAJAMARCA;HUALGAYOC;HUALGAYOC;HUALGAYOC;;607030001;;-6.67076;2765.1;350;100;si;si;si;;;;0;;0.13;0.13;si;si;no;no;no;si;si;si;si;no;no;no;no;no;si;no;no;no;no;no;no;no;no;no;no;no;no;no;no;si;no;no;no;no;no;no;no;no;no;no;no;si;no;castellano;60703;CAJAMARCA;HUALGAYOC;HUALGAYOC;148;163;1769;71446;8984;EsSalud;60703;4;7;2;14303.39111;12518.72533;C;2;CAJAMARCA;HUALGAYOC;HUALGAYOC;2023;2;11;2;8;12;7;2;4;3;6;7;0
CAJAMARCA;SAN IGNACIO;CHIRINOS;CHIRINOS;;609020001;-78.89832322;-5.305892825;1850.2;1500;450;si;si;si;;;;0;;0.02;0.71;si;si;si;si;si;si;si;si;no;no;si;no;no;si;no;si;no;no;no;no;no;no;no;no;no;no;no;no;no;si;no;no;no;no;no;;si;no;no;no;no;si;si;castellano;60902;CAJAMARCA;SAN IGNACIO;CHIRINOS;96;96;2287;71850;11910;Minsa;60902;7;7;4;22856.75674;15620.6026;C;2;CAJAMARCA;SAN IGNACIO;CHIRINOS;2023;5;8;3;9;10;7;7;5;0;7;7;0
CAJAMARCA;SAN MARCOS;PEDRO GALVEZ;SAN MARCOS;;610010001;-78.17012267;-7.335835363;2279.7;11000;2700;si;si;si;;;;0;;;0.21;si;si;no;no;no;si;no;no;no;no;si;no;si;si;si;si;no;si;no;si;no;no;no;no;no;no;no;no;si;;no;no;no;no;no;no;si;no;no;no;no;si;si;castellano;61001;CAJAMARCA;SAN MARCOS;PEDRO GALVEZ;161;169;6667;74886;12615;EsSalud;61001;4;7;3;22274.15047;16360.86103;C;1;CAJAMARCA;SAN MARCOS;PEDRO GALVEZ;2023;4;7;5;10;16;9;5;5;6;6;13;0
CUSCO;CUSCO;CUSCO;CUSCO;;801010001;-71.97675606;-13.51927548;;60000;5500;si;si;si;;;;0;;;;si;si;si;si;si;si;si;si;si;si;si;no;no;no;no;no;no;no;no;no;no;no;si;no sabe;no;no;no;no;si;no;si;no;si;no;no;no;si;no;si;si;no;si;si;castellano;80101;CUSCO;CUSCO;CUSCO;96;96;58226;429565;46210;Minsa;80101;6;2;3;47444.51607;39275.90625;C;3;CUSCO;CUSCO;CUSCO;2023;4;15;6;14;28;19;25;14;7;14;23;0
CUSCO;ACOMAYO;ACOPIA;ACOPIA;;802020001;-71.49322189;-14.05749583;3723.7;1500;500;si;si;si;;;;0;;0.62;0.2;si;no;si;si;no;si;si;si;si;no;si;si;si;si;si;si;si;no;no;si;no;no;no;no;no;no;no;no;no;si;no;no;si;no;no;si;si;no;si;no;no;no;;castellano;80202;CUSCO;ACOMAYO;ACOPIA;91;93;207;7948;1150;Minsa;80202;6;6;4;17512.97302;21526.24622;C;3;CUSCO;ACOMAYO;ACOPIA;2023;5;5;2;6;6;6;4;5;0;1;4;0
CUSCO;ACOMAYO;POMACANCHI;POMACANCHI;;802050001;-71.57429603;-14.03365877;3708.5;5000;1300;si;si;si;;;;0;;0.28;8.33;si;no;si;no;no;si;no;no;no;no;no;si;si;si;si;si;no;si;no;no;no;no;no;no;no;no;no;no;si;si;no;no;no;no;no;si;no;no;no;;no;si;no;quechua;80205;CUSCO;ACOMAYO;POMACANCHI;96;96;1301;29535;4024;Minsa;80205;6;5;3;23041.0363;22593.18571;C;3;CUSCO;ACOMAYO;POMACANCHI;2023;5;7;2;9;10;8;3;2;0;4;7;0
CUSCO;CANCHIS;TINTA;TINTA;;806080001;-71.40722077;-14.14518761;3496;4850;1892;si;si;si;;;;0;;;0.93;si;si;si;si;;si;no;no;no;no;no;si;si;si;si;si;si;no;no;si;si;no;si;no;no;no;no;no;si;si;no;no;si;no;no;si;no;si;no;no;no;no;si;quechua;80608;CUSCO;CANCHIS;TINTA;96;96;455;19577;2100;Minsa;80608;6;5;3;28995.43385;22318.25804;C;3;CUSCO;CANCHIS;TINTA;2023;5;5;2;8;9;4;6;3;0;3;3;0
CUSCO;PARURO;PARURO;PARURO;;810010001;-71.84775003;-13.76164803;3085.6;400;700;si;si;si;;;;0;;0.21;0.79;si;si;si;si;no;si;si;si;si;no;si;si;si;si;si;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;si;no;;no;no;no;no;no;matsigenka/machiguenga;81001;CUSCO;PARURO;PARURO;94;96;933;17342;1695;Minsa;81001;6;6;3;17994.03528;15556.01416;C;3;CUSCO;PARURO;PARURO;2023;5;7;2;11;14;7;2;2;0;5;13;0
CUSCO;PARURO;HUANOQUITE;HUANOQUITE;pueblo;810050001;-72.01793684;-13.68190531;3391.3;1600;400;si;si;si;;;;0;;5.78;22.75;si;si;si;si;no;si;si;si;si;no;no;no;si;si;si;si;no;no;no;no;no;no;si;no;no;no;no;no;no;si;no;no;no;;no;no;no;no;no;no;no;no;no;castellano;81005;CUSCO;PARURO;HUANOQUITE;96;96;609;17907;1924;Minsa;81005;6;7;3;7669.666783;5688.753767;C;2;CUSCO;PARURO;HUANOQUITE;2023;4;9;2;8;14;4;4;4;4;4;3;0
CUSCO;PARURO;PILLPINTO;PILLPINTO;pueblo;810080001;-71.76068273;-13.95361668;2869.3;200;260;si;si;si;;;;0;;0.28;0.28;si;si;si;si;no;si;si;si;no;no;no;si;si;si;si;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;;no;no;no;no;no;no;no;si;si;no;no;no;quechua;81008;CUSCO;PARURO;PILLPINTO;84;78;128;1989;422;Minsa;81008;6;6;2;14810.30783;15891.17871;C;3;CUSCO;PARURO;PILLPINTO;2023;3;2;2;6;0;1;2;1;1;0;1;0
HUANCAVELICA;ANGARAES;SAN ANTONIO DE ANTAPARCO;ANTAPARCO;pueblo;903100001;-74.41157624;-13.07617344;2767.1;215;85;si;si;no;;;;0;;0.15;0.01;si;no;si;no;no;si;si;si;no;no;no;si;si;si;si;si;si;si;si;no;no;no;no;no;no;no;no;no;no;no;no;;no;no;no;si;no;no;no;no;no;no;no;quechua;90310;HUANCAVELICA;ANGARAES;SAN ANTONIO DE ANTAPARCO;86;92;128;7313;221;Minsa;90310;5;7;2;16097.0983;10061.7619;C;1;HUANCAVELICA;ANGARAES;SAN ANTONIO DE ANTAPARCO;2023;5;2;2;6;8;5;2;2;0;4;7;0
HUANCAVELICA;CASTROVIRREYNA;ARMA;ARMA;;904020001;-75.54186843;-13.12628963;3361.2;250;120;si;si;no;;;;0;;0.12;0.04;si;si;si;si;si;si;si;si;si;no;no;si;si;si;no;si;si;si;si;si;no;no;si;no;no sabe;no;no;;no;no;no;no;no;no;no;si;si;no;no;si;no;si;si;castellano;90402;HUANCAVELICA;CASTROVIRREYNA;ARMA;84;88;201;16083;199;Minsa;90402;5;7;3;15158.03187;14797.7875;C;3;HUANCAVELICA;CASTROVIRREYNA;ARMA;2023;5;5;2;10;11;8;3;3;0;3;6;0
HUANCAVELICA;CHURCAMPA;EL CARMEN;PAUCARBAMBILLA;pueblo;905040001;-74.48085759;-12.72707111;3151.9;65;70;si;si;si;;;;0;;0.14;0.15;si;si;si;si;no;si;si;si;no;no;no;si;;si;no;si;no;no;no;no sabe;no sabe;no;si;no;no;no;no;no;no;si;no;no;no;no;no;si;no;no;si;si;no;si;si;castellano;90504;HUANCAVELICA;CHURCAMPA;EL CARMEN;93;92;167;11545;1227;Minsa;90504;5;7;4;17540.91058;11617.3537;C;1;HUANCAVELICA;CHURCAMPA;EL CARMEN;2023;5;4;2;8;5;4;5;3;0;3;7;0
HUANUCO;PUERTO INCA;CODO DEL POZUZO;CODO DEL POZUZO;;1009020001;-75.46249003;-9.669972168;398.3;600;300;si;si;si;;;;0;;0.19;11.8;no;no;si;si;no;si;si;si;no;no;no;no;no;si;no;no;no;no;no;no;no;no;no;no;no sabe;no;no;no;no;si;;no;no;no;no;si;no;no;no;no;no;no;no;castellano;100902;HUANUCO;PUERTO INCA;CODO DEL POZUZO;96;96;5035;94295;3636;Minsa;100902;7;7;4;32547.18759;29510.18257;C;2;HUANUCO;PUERTO INCA;CODO DEL POZUZO;2023;4;11;2;12;16;10;4;5;5;6;10;0
